Date,Bitcoin ,Ethereum ,Tether,XRP,Chainlink ,Bitcoin Cash,Litecoin,Binance,Polkadot,Cardano
2019-08-31,9630.664063,172.469788,1.003744,0.259204,1.790231,279.939514,64.57605,21.265915,,0.04499
2019-08-30,9598.173828,168.834869,1.00209,0.256218,1.806381,279.87027,64.332977,22.218857,,0.044825
2019-08-29,9510.200195,169.516739,1.002594,0.257045,1.783433,280.739716,64.098053,21.889606,,0.044697
2019-08-28,9754.422852,173.889969,0.996918,0.25745,1.900387,292.192139,67.425545,23.702868,,0.045825
2019-08-27,10185.5,187.516663,0.999137,0.269618,2.107181,308.040466,72.836227,25.688978,,0.049839
2019-08-26,10370.82031,188.929382,1.001347,0.270788,2.076848,311.121643,73.857178,26.10833,,0.049697
2019-08-25,10138.51758,186.842392,0.999559,0.270088,2.085077,305.601959,72.308144,26.131847,,0.049439
2019-08-24,10159.96094,191.289566,1.002637,0.272553,2.185192,307.645386,73.463615,26.495663,,0.050177
2019-08-23,10407.96484,194.706207,1.003907,0.276545,2.253302,316.826416,75.402817,27.17053,,0.04979
2019-08-22,10131.05566,191.332916,1.00298,0.270944,2.229581,311.327026,73.598595,27.089191,,0.04941
2019-08-21,10138.04981,186.891632,0.994472,0.266261,2.216314,302.986847,72.964951,26.993715,,0.047113
2019-08-20,10763.23242,196.565414,1.000555,0.275806,2.380463,316.245819,75.196564,28.16749,,0.049195
2019-08-19,10916.05371,203.091934,1.004276,0.283328,2.505152,325.606384,77.263191,28.809004,,0.050298
2019-08-18,10345.81055,194.49353,1.003422,0.282646,2.49964,316.509613,76.269951,27.932446,,0.050731
2019-08-17,10231.74414,185.687683,1.000918,0.265721,2.393389,307.276978,72.797722,27.480522,,0.047393
2019-08-16,10374.33887,185.440079,1.002429,0.261971,2.321893,310.449341,74.920151,27.644573,,0.046841
2019-08-15,10311.5459,188.50206,1.002769,0.264882,2.412745,314.57608,76.388977,28.043447,,0.047519
2019-08-14,10051.7041,186.607742,0.993267,0.263343,2.271148,311.495941,76.064987,27.105581,,0.047
2019-08-13,10895.83008,208.709045,0.996607,0.296639,2.41308,343.680756,84.406143,29.466278,,0.052561
2019-08-12,11382.61621,211.288071,0.998427,0.300322,2.379978,330.228516,85.749229,30.166882,,0.052938
2019-08-11,11523.5791,216.092865,0.99765,0.301915,2.396836,336.196503,89.75267,30.057255,,0.054981
2019-08-10,11354.02441,206.733536,0.999664,0.298721,2.322569,315.989899,85.419479,29.681858,,0.051981
2019-08-09,11862.93652,210.488907,0.998742,0.297343,2.179156,316.620819,84.439377,29.961473,,0.047641
2019-08-08,11966.40723,220.941864,0.997454,0.307661,2.289084,333.729706,90.031609,30.832844,,0.05197
2019-08-07,11941.96875,226.391006,1.001961,0.311969,2.391855,339.605255,90.912598,29.354368,,0.051906
2019-08-06,11478.16895,226.020645,0.998211,0.311326,2.46067,333.576874,93.069717,27.638088,,0.053369
2019-08-05,11805.65332,234.215027,1.009972,0.323564,2.484375,346.759033,96.834648,28.011879,,0.05668
2019-08-04,10970.18457,222.669724,1.005068,0.319842,2.497684,333.673462,93.203781,27.55616,,0.056271
2019-08-03,10821.72656,222.490341,1.004277,0.316757,2.425479,332.745453,94.580879,27.88986,,0.057763
2019-08-02,10518.17481,217.871567,1.001748,0.312394,2.399795,326.823944,94.941292,28.038483,,0.057412
2019-08-01,10399.66895,217.808441,1.006068,0.317906,2.181257,328.759064,99.179726,28.773273,,0.058872
2019-07-31,10085.62793,218.654144,1.00375,0.320909,2.196838,326.570282,98.509575,27.644556,,0.060152
2019-07-30,9607.423828,210.522598,1.003176,0.31847,2.089139,315.926605,90.566948,26.942305,,0.059944
2019-07-29,9519.145508,211.268051,1.000521,0.310658,2.140304,307.917023,90.426422,27.203272,,0.060393
2019-07-28,9552.860352,211.186554,1.002236,0.312288,2.217729,310.457397,89.769333,27.835169,,0.059474
2019-07-27,9477.677734,207.40831,0.998904,0.310528,2.25848,306.643829,88.889023,27.885626,,0.059871
2019-07-26,9870.303711,219.629608,1.003877,0.32353,2.403562,316.041473,94.305016,28.979189,,0.062884
2019-07-25,9911.841797,219.617996,1.003127,0.31481,2.384253,302.949463,93.44632,29.00243,,0.058664
2019-07-24,9811.925781,217.046371,1.003048,0.315947,2.405396,302.851593,94.309669,29.163719,,0.059046
2019-07-23,9900.767578,212.728516,0.997631,0.309926,2.370991,298.584229,90.622627,29.585196,,0.055812
2019-07-22,10343.10645,217.560013,1.000396,0.322106,2.425729,310.591919,95.417389,30.634586,,0.059466
2019-07-21,10599.10547,225.630768,1.000783,0.331309,2.550355,320.864685,99.627586,30.519543,,0.061203
2019-07-20,10767.13965,229.119217,1.005038,0.333209,2.644641,324.204437,100.60994,30.872244,,0.062958
2019-07-19,10530.73242,221.33342,1.002974,0.320605,2.608851,308.027649,98.402657,29.078394,,0.059787
2019-07-18,10666.48242,226.566162,1.008852,0.323176,2.679091,315.087372,101.085419,28.922812,,0.058772
2019-07-17,9693.802734,211.48497,1.006266,0.310613,2.379704,291.543304,89.810722,27.219601,,0.055239
2019-07-16,9477.641602,199.188675,0.995924,0.296726,2.19765,281.707764,79.499931,25.525011,,0.052052
2019-07-15,10895.08984,229.776001,1.008286,0.31531,2.728492,314.742493,90.922974,28.393448,,0.059537
2019-07-14,10256.05859,227.578064,0.999995,0.306426,2.78738,282.843567,89.770477,28.924282,,0.059429
2019-07-13,11392.37891,269.458801,0.998694,0.332179,3.170485,344.953156,101.024796,31.506933,,0.06677
2019-07-12,11815.98633,276.276703,1.006676,0.344118,3.173851,354.459717,105.300056,31.69433,,0.069754
2019-07-11,11358.66211,268.704041,0.996514,0.330335,2.82714,345.884155,102.644302,29.641972,,0.065199
2019-07-10,12156.5127,290.002319,0.999782,0.363775,3.11832,390.242737,108.500259,31.477377,,0.07194
2019-07-09,12573.8125,308.881012,1.00222,0.394168,3.112949,416.07843,119.432816,32.707649,,0.077993
2019-07-08,12285.95801,313.251404,1.004626,0.401533,3.335758,418.634186,123.285484,33.469681,,0.080476
2019-07-07,11450.84668,305.700562,1.00245,0.397047,3.314356,411.809692,120.320877,33.241062,,0.079964
2019-07-06,11208.55078,287.547119,0.99741,0.389055,3.47688,405.466339,117.823624,32.530941,,0.077335
2019-07-05,10978.45996,287.997528,1.001669,0.378964,3.622154,400.514404,118.352509,32.713165,,0.076532
2019-07-04,11215.4375,284.523224,0.999929,0.388719,3.484891,401.690582,119.976921,32.893326,,0.077774
2019-07-03,11961.26953,303.099976,1.005015,0.408532,3.533164,422.609406,122.56411,32.6675,,0.082998
2019-07-02,10801.67773,291.596436,1.00288,0.400204,3.645436,407.887177,119.243698,32.009235,,0.081077
2019-07-01,10583.13477,293.641113,0.996051,0.406862,3.591974,416.645538,122.583717,32.922298,,0.083822
2019-06-30,10817.15527,290.695984,0.992487,0.396411,3.446889,399.470367,122.249115,32.442482,,0.082098
2019-06-29,11959.37109,320.058929,0.998604,0.429378,3.703152,442.722748,133.662781,35.360107,,0.090422
2019-06-28,12407.33203,311.226105,1.000664,0.427315,2.961826,436.796814,120.150093,34.54974,,0.089295
2019-06-27,11182.80664,294.267639,0.985739,0.408754,2.267606,413.270447,114.40477,33.823589,,0.086449
2019-06-26,13016.23145,336.753174,0.991819,0.467451,2.26156,485.569305,131.265091,35.698311,,0.09682
2019-06-25,11790.91699,318.126312,0.999333,0.468229,2.189712,479.814423,136.489395,36.008289,,0.096357
2019-06-24,11011.10254,310.424683,0.997842,0.470088,1.860334,476.25412,135.532761,37.43364,,0.097719
2019-06-23,10855.37109,307.827789,0.996691,0.468291,1.801375,475.017181,136.882172,37.134727,,0.096644
2019-06-22,10701.69141,309.38031,0.995817,0.474764,1.838553,480.172241,141.903046,37.799755,,0.094367
2019-06-21,10144.55664,294.910278,1.0028,0.443188,1.702871,439.45462,138.883759,38.815918,,0.089562
2019-06-20,9527.160156,271.695007,1.000227,0.429823,1.76555,413.557739,135.479843,36.726063,,0.087385
2019-06-19,9273.521484,269.431793,1.002128,0.436817,1.838441,416.910828,136.603195,35.287197,,0.089979
2019-06-18,9081.762695,265.051849,0.999952,0.428761,1.818537,413.940948,135.158737,34.339508,,0.089148
2019-06-17,9320.352539,274.351105,1.004986,0.44808,1.971635,432.517212,134.438095,33.917877,,0.093557
2019-06-16,8994.488281,269.223206,1.002959,0.427516,1.673432,428.320892,137.122253,32.402725,,0.092321
2019-06-15,8838.375,269.019318,1.00556,0.410419,1.721303,422.826935,138.12709,32.825863,,0.091683
2019-06-14,8693.833008,264.087463,1.006155,0.405921,1.676558,421.286896,133.053268,33.076382,,0.090619
2019-06-13,8230.923828,256.168793,1.001899,0.400887,1.84792,411.941711,131.351761,35.143143,,0.089739
2019-06-12,8145.857422,260.90329,1.002928,0.40176,1.142759,396.380524,135.653748,34.686386,,0.096525
2019-06-11,7927.714355,245.78183,1.005074,0.394261,1.138305,387.910736,136.029739,32.262657,,0.087965
2019-06-10,8000.32959,247.520126,1.005629,0.400427,1.191715,394.582153,129.071442,32.064728,,0.085537
2019-06-09,7688.077148,233.0867,1.002971,0.388266,1.073253,381.166351,115.132301,30.558287,,0.07947
2019-06-08,7954.12793,245.738098,1.004727,0.412411,1.15262,394.240112,118.552032,32.066322,,0.084213
2019-06-07,8043.951172,250.930359,1.00665,0.42313,1.177613,401.433777,117.374413,31.587484,,0.085807
2019-06-06,7822.023438,249.474335,1.00367,0.41954,1.119633,396.929535,111.107224,31.480104,,0.083472
2019-06-05,7824.231445,247.05101,1.005081,0.402732,1.077118,398.383087,103.849289,31.006264,,0.083438
2019-06-04,7707.770996,241.338791,0.995063,0.400667,0.88325,382.660156,102.087822,29.380625,,0.082486
2019-06-03,8208.995117,252.607925,0.999562,0.425764,0.910969,408.65979,107.468575,31.391958,,0.088708
2019-06-02,8742.958008,270.225525,1.002115,0.444785,1.012434,443.771545,114.702835,33.174049,,0.096578
2019-06-01,8564.016602,265.391266,1.003931,0.430583,0.965132,434.460144,112.61927,33.013649,,0.090533
2019-05-31,8574.501953,268.113556,1.003473,0.438574,1.02152,445.069946,114.536957,32.748165,,0.089441
2019-05-30,8319.472656,255.858948,1.001971,0.422395,1.024751,424.623291,108.795578,32.291065,,0.08451
2019-05-29,8659.487305,269.455688,1.001285,0.443713,1.182788,454.123138,115.08123,33.744354,,0.090867
2019-05-28,8719.961914,271.768707,1.00001,0.446549,1.275389,434.996216,114.93116,33.360947,,0.092815
2019-05-27,8805.77832,272.86264,1.004945,0.434168,1.211011,443.796326,118.0326,33.680679,,0.091695
2019-05-26,8673.21582,267.069641,1.009858,0.408413,1.087065,432.840698,111.418602,34.104851,,0.086014
2019-05-25,8052.543945,251.759872,1.003458,0.38704,1.129312,406.740601,102.672318,35.053101,,0.080502
2019-05-24,7987.371582,249.484985,1.003004,0.384541,1.33696,409.051208,99.90303,33.841393,,0.080869
2019-05-23,7881.84668,245.965668,1.004428,0.381204,1.344991,405.840637,89.176773,31.515736,,0.08069
2019-05-22,7680.066406,244.698914,1.0014,0.376637,1.220044,392.508636,88.210571,31.422043,,0.077955
2019-05-21,7963.327637,255.215881,1.005497,0.397603,1.185923,417.550446,91.507751,32.007374,,0.084617
2019-05-20,7978.309082,251.86441,1.003848,0.398003,1.128938,412.811127,91.493675,29.305387,,0.084848
2019-05-19,8197.689453,261.292206,1.01061,0.4177,0.99435,421.493286,95.321205,29.412844,,0.086996
2019-05-18,7271.208008,234.59523,0.99664,0.372736,0.934154,357.617462,86.700188,28.396793,,0.079104
2019-05-17,7343.895508,243.764587,0.996773,0.386193,0.887731,364.85144,88.995232,25.682571,,0.08326
2019-05-16,7884.90918,264.01001,0.99904,0.419707,0.926125,398.703644,95.585587,26.325806,,0.088161
2019-05-15,8205.167969,247.153061,1.002776,0.456005,0.845574,402.927246,101.744568,26.894939,,0.093951
2019-05-14,7994.416016,217.148575,1.000001,0.409062,0.823082,388.958496,91.620407,23.626419,,0.084505
2019-05-13,7814.915039,196.846283,1.005109,0.325475,0.646697,384.477142,88.058235,23.811028,,0.073072
2019-05-12,6972.371582,187.325317,0.995634,0.310074,0.65799,354.029938,84.565514,20.830297,,0.070086
2019-05-11,7204.771484,194.304337,1.000759,0.324543,0.678823,356.366302,89.22226,21.049442,,0.075171
2019-05-10,6378.849121,173.142746,1.001102,0.300387,0.67146,287.730011,77.166649,19.598108,,0.063428
2019-05-09,6174.528809,170.289307,0.999281,0.296509,0.639849,284.186249,74.177139,18.828356,,0.061691
2019-05-08,5982.45752,170.948166,1.001374,0.300721,0.591537,286.298767,74.620285,20.752676,,0.064606
2019-05-07,5829.501465,169.79866,0.998015,0.299684,0.544724,286.734985,74.693001,20.86418,,0.064036
2019-05-06,5746.807129,172.653214,0.999546,0.302389,0.57812,287.66449,74.982758,22.206635,,0.06678
2019-05-05,5795.708496,163.450699,1.002276,0.302342,0.506979,293.947449,75.984367,23.019953,,0.066146
2019-05-04,5831.16748,164.026581,1.000478,0.304552,0.494995,291.49115,78.063835,22.884832,,0.06688
2019-05-03,5768.289551,167.952408,1.001222,0.308222,0.512165,293.013489,79.326538,23.749628,,0.069858
2019-05-02,5505.283691,162.122787,1.001149,0.303239,0.463421,270.182587,73.777176,23.59193,,0.068579
2019-05-01,5402.697266,160.818344,1.00215,0.304696,0.476025,271.816498,73.657768,21.953621,,0.069014
2019-04-30,5350.726563,162.166031,1.006049,0.309476,0.47317,267.758148,74.280876,22.127836,,0.070346
2019-04-29,5247.352539,155.201996,1.00037,0.294289,0.433501,236.612488,67.960381,21.705067,,0.064631
2019-04-28,5285.13916,157.295074,0.993873,0.297426,0.448218,255.470123,69.726799,22.89934,,0.068591
2019-04-27,5268.291016,158.434937,0.994751,0.296741,0.441571,263.940918,72.120903,22.341587,,0.070196
2019-04-26,5279.348145,156.347092,0.991103,0.298502,0.436926,263.879272,73.115349,22.869429,,0.069219
2019-04-25,5210.515625,154.459396,0.992808,0.289384,0.445506,266.85202,71.248116,22.243107,,0.069244
2019-04-24,5464.866699,165.826096,1.005564,0.302318,0.478313,278.936615,73.308945,23.129068,,0.072645
2019-04-23,5572.361816,171.4478,1.008323,0.321222,0.481483,291.173889,74.845024,22.876261,,0.074524
2019-04-22,5399.365234,171.874664,1.006089,0.323934,0.496664,292.811829,76.948074,23.90811,,0.07804
2019-04-21,5314.53125,170.046524,1.006657,0.322449,0.499498,290.480255,77.331558,24.193829,,0.074106
2019-04-20,5337.88623,173.751266,1.005203,0.328476,0.515661,300.753204,81.512497,25.007528,,0.076506
2019-04-19,5303.8125,173.708435,1.005918,0.331902,0.51427,306.808075,82.569221,24.475281,,0.0795
2019-04-18,5298.385742,173.814026,1.004995,0.337065,0.524362,306.956024,82.074875,22.038479,,0.081775
2019-04-17,5251.937988,166.95076,1.006307,0.335453,0.500259,310.799957,79.327469,19.60335,,0.083074
2019-04-16,5235.55957,167.623444,1.010522,0.327218,0.503054,318.306274,81.349281,19.827456,,0.083783
2019-04-15,5067.108398,161.574173,1.00121,0.320913,0.492214,314.118164,79.054703,19.402426,,0.082307
2019-04-14,5167.722168,167.838516,1.005378,0.328809,0.52874,288.647156,82.937523,19.49202,,0.084643
2019-04-13,5096.586426,164.513351,1.006739,0.326031,0.539208,279.469482,78.221306,18.719797,,0.083731
2019-04-12,5089.539063,164.736328,1.007195,0.326346,0.49535,282.853149,78.963959,18.434271,,0.083463
2019-04-11,5064.487793,165.497025,1.005609,0.330984,0.486123,272.709625,79.677994,17.70048,,0.083385
2019-04-10,5324.551758,177.337479,1.003762,0.354792,0.520257,305.21991,88.377739,18.248579,,0.089964
2019-04-09,5204.958496,176.114578,1.007853,0.349462,0.53468,296.04364,86.786964,18.435053,,0.083749
2019-04-08,5289.770996,180.25882,1.008983,0.358234,0.5689,310.157837,89.493042,18.113703,,0.087009
2019-04-07,5198.896973,174.531647,1.004601,0.359856,0.577119,319.596527,92.31237,19.110271,,0.090484
2019-04-06,5059.817383,165.947205,1.003663,0.354405,0.57011,306.074097,92.573418,19.115629,,0.090289
2019-04-05,5036.681152,165.514847,1.00701,0.361803,0.577468,292.641144,88.677864,19.453466,,0.091226
2019-04-04,4922.798828,158.052536,1.005421,0.332513,0.54224,286.567657,84.980904,19.142687,,0.08737
2019-04-03,4973.021973,161.458801,1.007502,0.342234,0.565453,298.352539,84.921936,18.753063,,0.090723
2019-04-02,4879.87793,163.961746,1.008167,0.351499,0.584279,236.132599,76.19326,19.789783,,0.085467
2019-04-01,4158.183105,141.830322,1.003026,0.312747,0.556138,167.626999,60.677994,17.950502,,0.07233
2019-03-31,4105.404297,141.514099,1.000559,0.309229,0.507613,168.937546,60.755398,17.40167,,0.069746
2019-03-30,4106.660156,142.092682,1.000349,0.310632,0.494278,168.588196,60.621964,16.932213,,0.071739
2019-03-29,4098.374512,142.497421,0.998496,0.307929,0.499502,170.449982,61.301613,16.510141,,0.071289
2019-03-28,4069.107178,139.416473,1.010852,0.309246,0.503459,169.454041,61.170486,16.80533,,0.065828
2019-03-27,4087.066162,140.988159,1.012253,0.312465,0.499871,173.180573,62.251431,16.781343,,0.067595
2019-03-26,3985.080811,135.460358,1.010339,0.30506,0.463601,161.438049,59.343529,16.335663,,0.06237
2019-03-25,3963.070557,135.031021,1.007552,0.304055,0.476395,161.618149,59.496738,16.841009,,0.059025
2019-03-24,4022.168213,136.986923,1.005638,0.308992,0.456405,165.936234,60.223877,17.285357,,0.061704
2019-03-23,4035.826416,138.239868,1.007352,0.312359,0.463084,167.410812,61.348614,15.235995,,0.063781
2019-03-22,4023.968262,137.181442,1.007622,0.311541,0.466446,158.340775,59.824001,15.266423,,0.058062
2019-03-21,4029.326904,136.636063,1.011736,0.312718,0.461061,154.766937,59.378326,14.517393,,0.0529
2019-03-20,4087.476318,140.686356,1.010557,0.31961,0.486086,160.532928,60.846546,15.280024,,0.053891
2019-03-19,4071.190186,140.519196,1.01401,0.319281,0.485391,162.42778,60.61557,15.693595,,0.052594
2019-03-18,4032.507324,139.374603,1.010947,0.31744,0.480714,162.494171,60.264805,15.682012,,0.050452
2019-03-17,4025.229004,140.000549,1.009218,0.317612,0.483685,156.078995,61.243782,15.761146,,0.050207
2019-03-16,4048.72583,142.398178,1.010961,0.320468,0.485599,157.579788,61.844753,16.119009,,0.051621
2019-03-15,3960.911133,137.691788,1.009801,0.315052,0.490087,143.993622,58.989258,15.077103,,0.050077
2019-03-14,3924.369141,133.711594,1.010707,0.312955,0.491097,133.898117,56.584183,15.051104,,0.048055
2019-03-13,3906.717285,133.263077,1.010083,0.314098,0.48451,128.933746,55.933186,15.115125,,0.04659
2019-03-12,3909.15625,134.442886,1.006598,0.310201,0.488552,128.948242,56.997055,15.406132,,0.047397
2019-03-11,3905.227295,133.83403,1.00878,0.311065,0.46749,130.204941,55.420216,14.514415,,0.047633
2019-03-10,3951.599854,136.758682,1.008822,0.313107,0.501768,132.837814,57.181866,14.494439,,0.045698
2019-03-09,3963.313721,137.965332,1.005976,0.313826,0.477456,133.815567,58.086891,14.565879,,0.046728
2019-03-08,3901.131592,135.127075,1.009525,0.310087,0.466202,129.470261,56.099548,14.366936,,0.042664
2019-03-07,3911.484375,138.0345,1.008475,0.314766,0.455832,132.156082,57.189034,15.145885,,0.042944
2019-03-06,3903.942627,138.789352,1.010583,0.317031,0.431821,133.26796,55.784279,14.517946,,0.042843
2019-03-05,3896.375,137.822388,1.011154,0.316507,0.432997,132.508774,53.132458,13.811967,,0.043212
2019-03-04,3761.557129,127.774124,1.011617,0.305133,0.407811,125.122482,46.432034,11.545945,,0.040602
2019-03-03,3847.175781,132.24942,1.01022,0.312554,0.424169,131.556305,48.380322,11.537903,,0.042312
2019-03-02,3864.415039,134.206955,1.011416,0.315126,0.427787,132.538498,49.015366,11.869744,,0.042838
2019-03-01,3859.58374,136.443619,1.006868,0.317312,0.431785,132.961792,47.48724,11.393217,,0.043279
2019-02-28,3854.7854,136.746246,1.010067,0.315078,0.427421,132.186966,46.237259,10.365178,,0.043123
2019-02-27,3851.047363,136.125961,1.009045,0.313106,0.431479,132.787277,45.581425,9.899132,,0.04327
2019-02-26,3854.35791,138.089676,1.010847,0.319477,0.437432,134.262756,45.491131,9.521595,,0.043304
2019-02-25,3882.696289,139.822861,1.015052,0.32851,0.470638,135.868454,46.213066,9.842011,,0.044043
2019-02-24,3810.42749,135.852661,1.012046,0.301443,0.41064,130.267639,44.678593,10.113093,,0.042456
2019-02-23,4142.526855,158.795425,1.008529,0.33262,0.461889,153.256165,51.680927,10.781801,,0.048593
2019-02-22,4005.526611,149.092453,1.00854,0.321904,0.452029,145.114944,49.805733,10.837115,,0.046163
2019-02-21,3954.118164,146.130844,1.004418,0.321291,0.445463,142.928162,49.151596,10.492892,,0.044969
2019-02-20,3999.820557,149.554337,1.006978,0.33288,0.46611,148.054626,51.785965,10.966056,,0.047551
2019-02-19,3947.094482,145.346176,1.007616,0.323768,0.458156,143.304779,47.864677,10.563079,,0.046158
2019-02-18,3915.714355,146.098373,1.005453,0.321568,0.474333,144.405945,48.043175,9.634436,,0.045605
2019-02-17,3673.836182,133.598877,1.000956,0.30337,0.457499,124.686043,43.928368,9.216046,,0.041452
2019-02-16,3629.787598,123.260216,1.003264,0.301703,0.440511,122.360916,43.594761,9.129251,,0.041026
2019-02-15,3620.810791,122.100388,1.003441,0.301759,0.432969,121.961525,42.699669,9.273831,,0.0406
2019-02-14,3616.880859,121.390205,1.006482,0.301909,0.428376,121.64991,41.640549,8.782048,,0.04054
2019-02-13,3632.070557,122.553604,1.003968,0.304284,0.444044,123.152405,41.997643,8.941072,,0.041118
2019-02-12,3653.528564,122.572289,1.003979,0.30519,0.425395,123.445572,43.928642,9.341781,,0.041751
2019-02-11,3648.430664,121.298393,1.003165,0.302741,0.429451,122.511879,43.182541,9.551809,,0.041733
2019-02-10,3690.188232,124.806488,1.004217,0.309909,0.452186,127.586723,46.827408,9.21154,,0.04283
2019-02-09,3671.203613,119.430885,1.000295,0.311284,0.464334,128.641922,44.790283,8.871357,,0.041058
2019-02-08,3666.780273,119.267746,1.001943,0.311683,0.436519,130.862213,43.464722,8.575566,,0.040751
2019-02-07,3399.47168,104.535301,1.001078,0.291618,0.401474,115.150208,33.22242,7.730325,,0.036396
2019-02-06,3413.767822,104.919289,1.001003,0.290727,0.39962,115.333641,32.932987,8.086174,,0.036663
2019-02-05,3466.357422,107.44352,0.999532,0.299239,0.421776,117.711296,34.256645,7.81981,,0.037896
2019-02-04,3459.154053,107.821602,0.999826,0.300198,0.394452,119.124779,34.108627,7.1005,,0.037857
2019-02-03,3464.013428,107.492668,1.000047,0.302352,0.396142,118.828148,33.439255,6.738164,,0.038029
2019-02-02,3521.060791,110.43026,1.002699,0.310912,0.414927,121.790535,34.394829,6.891695,,0.039317
2019-02-01,3487.945313,107.609787,1.006309,0.308517,0.419263,116.556725,32.82708,6.562617,,0.038678
2019-01-31,3457.792725,107.061012,1.00649,0.310036,0.38769,114.810188,31.652176,6.268436,,0.038374
2019-01-30,3486.181641,108.907539,1.007188,0.320461,0.426929,118.381241,31.930954,6.174529,,0.039656
2019-01-29,3448.116943,105.598213,1.009438,0.289558,0.455235,111.090454,31.097111,6.18167,,0.038251
2019-01-28,3470.450439,106.589973,1.00883,0.294863,0.41349,112.496063,31.199259,6.206182,,0.038772
2019-01-27,3583.96582,113.405289,1.008717,0.309439,0.433749,122.9011,32.592834,7.088199,,0.041168
2019-01-26,3602.460449,116.488739,1.009264,0.314235,0.472149,127.139671,33.150524,7.006565,,0.042649
2019-01-25,3599.765869,116.378342,1.010522,0.317165,0.479549,128.370453,32.981812,6.737325,,0.042691
2019-01-24,3600.865479,117.362885,1.00854,0.317598,0.504242,129.397339,32.776108,6.505792,,0.043027
2019-01-23,3585.123047,117.452606,1.008297,0.316492,0.509976,132.320099,32.001957,6.541402,,0.0429
2019-01-22,3604.577148,118.747551,1.009036,0.319491,0.540335,128.440109,31.684425,6.523199,,0.043578
2019-01-21,3576.032471,117.157852,1.013376,0.32079,0.503412,122.829605,31.21287,6.553025,,0.042937
2019-01-20,3601.013672,119.474831,1.017146,0.321177,0.490123,123.886467,31.176407,6.493869,,0.043477
2019-01-19,3728.568359,124.51902,1.016782,0.331001,0.49147,130.204102,32.550724,6.635449,,0.04575
2019-01-18,3657.839355,121.010262,1.017251,0.324277,0.500732,128.457489,31.311487,6.56304,,0.044316
2019-01-17,3678.563965,123.74192,1.017495,0.329353,0.483012,131.054535,31.888651,6.417832,,0.045318
2019-01-16,3655.006836,123.547058,1.018522,0.329701,0.497374,129.169342,31.823416,6.186014,,0.044777
2019-01-15,3630.675293,122.032715,1.020558,0.327179,0.518795,128.480011,31.507069,5.919048,,0.04281
2019-01-14,3706.052246,129.068726,1.020856,0.333766,0.48566,133.979843,32.358242,6.159282,,0.044059
2019-01-13,3552.953125,116.897804,1.020091,0.317863,0.444261,126.349815,30.332897,5.568757,,0.040241
2019-01-12,3661.301025,125.96653,1.020881,0.3288,0.412244,134.381165,32.384426,5.976964,,0.043704
2019-01-11,3687.365479,127.548325,1.023316,0.332904,0.444193,131.668579,32.327629,6.075342,,0.044147
2019-01-10,3678.924561,128.625183,1.02346,0.332652,0.354604,134.966797,33.866009,5.915919,,0.044529
2019-01-09,4035.296387,150.803116,1.01683,0.37089,0.401805,160.084747,38.985535,6.64155,,0.052169
2019-01-08,4030.8479,150.359634,1.01935,0.365315,0.424198,161.912628,39.479717,6.640054,,0.048525
2019-01-07,4025.248291,151.699219,1.013987,0.364347,0.376474,161.243973,37.806274,6.291411,,0.047996
2019-01-06,4076.632568,157.746201,1.023578,0.368395,0.39701,166.841187,39.298855,6.395979,,0.049261
2019-01-05,3845.19458,155.638596,1.018489,0.355275,0.395948,160.401215,34.936867,6.065543,,0.044701
2019-01-04,3857.717529,154.58194,1.0172,0.356747,0.437175,161.39563,32.404167,6.065138,,0.043812
2019-01-03,3836.741211,149.13501,1.019473,0.360224,0.365974,162.049927,32.026699,5.903534,,0.042682
2019-01-02,3943.409424,155.047684,1.024012,0.375243,0.316489,171.827377,33.433681,6.188613,,0.045258
2019-01-01,3843.52002,140.819412,1.018335,0.364771,0.299371,164.854599,31.979931,6.075273,,0.042547
2018-12-31,3742.700439,133.368271,1.013722,0.352706,0.289444,151.0457,30.468224,6.164732,,0.041063
2018-12-30,3865.952637,139.859451,1.019086,0.369581,0.298643,163.622131,31.976517,5.995711,,0.04328
2018-12-29,3820.408691,138.018341,1.031473,0.367252,0.29997,165.059647,31.565002,5.83234,,0.041508
2018-12-28,3923.918701,137.647018,1.02316,0.376852,0.298379,173.998978,32.51083,6.011828,,0.041862
2018-12-27,3654.833496,116.575912,1.024174,0.341162,0.275171,150.127579,28.294508,5.27545,,0.036944
2018-12-26,3857.297607,131.865631,1.01955,0.378693,0.307583,175.5103,30.985901,5.713105,,0.041198
2018-12-25,3815.490723,129.844345,1.01905,0.380872,0.317662,170.909348,31.134327,5.547575,,0.041511
2018-12-24,4078.599121,140.238007,1.015777,0.406799,0.307952,182.259674,33.196667,6.144925,,0.045716
2018-12-23,3998.980225,130.765259,1.015955,0.37127,0.313261,197.662811,33.459675,6.059008,,0.04423
2018-12-22,4014.182617,116.759499,1.020806,0.362308,0.311306,196.668579,31.855911,5.930578,,0.042009
2018-12-21,3896.543701,109.496231,1.015506,0.35857,0.298483,194.295609,30.796618,5.567144,,0.040796
2018-12-20,4134.441406,116.216873,1.019417,0.378199,0.338506,194.230972,32.816872,5.792257,,0.039401
2018-12-19,3745.950684,101.268578,1.022362,0.351956,0.296346,128.448013,29.682787,5.491901,,0.034545
2018-12-18,3696.059082,101.112457,1.012868,0.350162,0.270225,105.200768,30.142157,5.60027,,0.034735
2018-12-17,3545.864746,95.133827,1.009941,0.328453,0.233422,90.34507,29.26889,5.110017,,0.032824
